job_id,segment_index,segment,section_label
595b0cb98f5d41fc82202a15d574f941,504,"If you share in our
passion for teamwork, our vision to revolutionize industries and our goal to
lead the future in media and technology, we want you to fast-forward your
career at Comcast.",About Company
595b0cb98f5d41fc82202a15d574f941,696,**Job Summary**,Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,713,"Responsible for demonstrating a sufficient aptitude for acquiring the skills
and knowledge involved in the competent performance of the tasks relating to
broadband installation and troubleshooting activities.",Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,922,"Functions in an entry-
level, trainee position with an increasing degree of proficiency and
decreasing degree of supervision with regard to those skills and tasks for
which training and instruction are received during tenure in this position.",Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,1165,"Completes written and field assessments, meeting/exceeding employee standards
and supervisor approval will be used to determine advancement to the next
level.",Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,1324,"Continued employment is contingent upon achieving required training,
certifications and safety requirements.",Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,1433,"Works on straight forward tasks using
established procedures.",Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,1497,**Job Description**,Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,1519,**Core Responsibilities**,Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,1548,"* Performs installations and changes of service, while adhering to: applicable codes, requirements, guidelines, company procedures and safe work practices in order to provide an outstanding customer experience.",Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,1761,* Updates customer account to ensure an accurate record of products and services is captured to ensure that customer has a positive experience throughout the ongoing customer relationship.,Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,1952,*,Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,1954,"Through the use of sound judgement and decision making, troubleshoots and problem solves customer inquiries and concerns to ensure products and services are working properly to drive a positive customer experience.",Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,2171,"* Communicates, engages and provides customer with education on products and services.",Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,2260,"* Persists and finishes projects despite obstacles with little supervision, take extra steps to prevent mistakes or create opportunities to further engage customer with our products and services and enhance the ever-evolving customer relationship.",Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,2510,"* Displays active listening skills, perceive emotional awareness in difficult situations and empathize with customers to enhance an overall positive experience.",Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,2673,*,Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,2675,"Uses installation tools and hand tools and perform jobs from high places (on poles and roofs), including climbing poles with proper equipment (safety belt, strap, climbers), ladders and bucket trucks (18 to 26 feet).",Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,2894,"* Manipulates connectors, fasteners, wire and uses hand tools.",Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,2959,* Lifts and carries loads of 70 lbs.,Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,2996,"or more, works in confined spaces such as crawl spaces or attics, works while standing 50 -70% of the time and performs work near power lines and electricity.",Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,3157,*,Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,3159,"Works within manufacturer's rated weight capacity for all equipment, including but not limited to ladders and aerial lifts.",Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,3285,*,Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,3287,Through the use of Company vehicle maintains proper equipment in order to be prepared to perform required duties.,Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,3401,Drives company vehicle in performance of duties in a safe and responsible manner with appropriate state licensing requirements while working and traveling in inclement weather.,Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,3580,"* Vision ability: close vision, peripheral vision and ability to adjust focus and able to manipulate objects such as pens, keyboard and mouse.",Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,3725,"* Normal work shift may include weekends; may include 10 hour days for 4 days a week and available to work overtime including weekends, evenings and holidays.",Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,3886,*,Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,3888,"Works in areas with exposure to moderate noise level, dogs or other animals, construction areas, or the public in general.",Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,4013,*,Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,4015,"Training will be provided in areas of safety, company specific training, installations and other areas as necessary.",Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,4134,"* Continued employment is contingent upon achieving required training, certifications and safety requirements.",Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,4247,"* Regular, consistent and punctual attendance.",Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,4294,"Must be able to work nights and weekends, variable schedule(s) and overtime as necessary.",Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,4386,*,Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,4388,Other duties and responsibilities as assigned.,Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,4436,**Employees at all levels are expected to:**,Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,4484,* Understand our Operating Principles; make them the guidelines for how you do your job.,Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,4575,*,Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,4577,"Own the customer experience - think and act in ways that put our customers first, give them seamless digital options at every touchpoint, and make them promoters of our products and services.",Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,4771,*,Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,4773,"Know your stuff - be enthusiastic learners, users and advocates of our game-changing technology, products and services, especially our digital tools and experiences.",Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,4941,*,Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,4943,Win as a team - make big things happen by working together and being open to new ideas.,Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,5033,*,Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,5035,"Be an active part of the Net Promoter System - a way of working that brings more employee and customer feedback into the company - by joining huddles, making call backs and helping us elevate opportunities to do better for our customers.",Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,5275,* Drive results and growth.,Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,5305,* Respect and promote inclusion & diversity.,Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,5352,*,Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,5354,"Do what's right for each other, our customers, investors and our communities.",Job Responsibilities/Summary
595b0cb98f5d41fc82202a15d574f941,5433,**Disclaimer:**,Other
595b0cb98f5d41fc82202a15d574f941,5452,* This information has been designed to indicate the general nature and level of work performed by employees in this role.,Other
595b0cb98f5d41fc82202a15d574f941,5575,"It is not designed to contain or be interpreted as a comprehensive inventory of all duties, responsibilities and qualifications.",Other
595b0cb98f5d41fc82202a15d574f941,5705,**Comcast is an EOE/Veterans/Disabled/LGBT employer.**,EOE/Diversity
595b0cb98f5d41fc82202a15d574f941,5761,**Education**,Job Skills/Requirements
595b0cb98f5d41fc82202a15d574f941,5776,High School Diploma / GED,Job Skills/Requirements
595b0cb98f5d41fc82202a15d574f941,5804,**Relevant Work Experience**,Job Skills/Requirements
595b0cb98f5d41fc82202a15d574f941,5834,0-2 Years,Job Skills/Requirements
595b0cb98f5d41fc82202a15d574f941,5845,"Base pay is one part of the Total Rewards that Comcast provides to compensate
and recognize employees for their work.",Benefits
595b0cb98f5d41fc82202a15d574f941,5963,"Most sales positions are eligible for
a Commission under the terms of an applicable plan, while most non-sales
positions are eligible for a Bonus.",Benefits
595b0cb98f5d41fc82202a15d574f941,6110,"Additionally, Comcast provides best-in-
class Benefits.",Benefits
595b0cb98f5d41fc82202a15d574f941,6166,"We believe that benefits should connect you to the support you
need when it matters most, and should help you care for those who matter most.",Benefits
595b0cb98f5d41fc82202a15d574f941,6308,"That’s why we provide an array of options, expert guidance and always-on
tools, that are personalized to meet the needs of your reality – to help
support you physically, financially and emotionally through the big milestones
and in your everyday life.",Benefits
595b0cb98f5d41fc82202a15d574f941,6560,"Please visit the [Link available when viewing the
job]on our careers site for more details.",Other
057d237c5ecd4d52a0505c3aceeac37c,0,"**Senoko | Food Manufacturing Industry | 6 days  
Attractive Salary  
Career Progression Opportunities**",Job Responsibilities/Summary
057d237c5ecd4d52a0505c3aceeac37c,108,"* Must be fluent in English
  * Boiler man certificate will be advantage.",Job Skills/Requirements
057d237c5ecd4d52a0505c3aceeac37c,184,* Familiar with ammonia system will be an advantage.,Job Skills/Requirements
057d237c5ecd4d52a0505c3aceeac37c,239,"* Min 2 years’ experience, food related knowledge will be an advantage.",Job Skills/Requirements
057d237c5ecd4d52a0505c3aceeac37c,313,* Diploma / NITEC in Mechanical/ Electrical Engineering or equivalent,Job Skills/Requirements
057d237c5ecd4d52a0505c3aceeac37c,385,**Responsibilities:**,Job Responsibilities/Summary
057d237c5ecd4d52a0505c3aceeac37c,410,"* Maintain, trouble-shooting and repair food production equipment including cold room and facilities.",Job Responsibilities/Summary
057d237c5ecd4d52a0505c3aceeac37c,514,* Comply with cleanliness and safety regulations while setting up and maintaining food-manufacturing equipment.,Job Responsibilities/Summary
057d237c5ecd4d52a0505c3aceeac37c,628,* Performs scheduled major/minor servicing and carry out preventive maintenance and inspection.,Job Responsibilities/Summary
057d237c5ecd4d52a0505c3aceeac37c,726,"* Collate and coordinate maintenance work, at times need to work with contractor.",Job Responsibilities/Summary
057d237c5ecd4d52a0505c3aceeac37c,810,* Attend to ad-hoc work when required.,Job Responsibilities/Summary
057d237c5ecd4d52a0505c3aceeac37c,851,*,Job Responsibilities/Summary
057d237c5ecd4d52a0505c3aceeac37c,853,"In charge of equipment and facilities maintenance and repair
  * Reduce machine down time.",Job Responsibilities/Summary
057d237c5ecd4d52a0505c3aceeac37c,946,* Increase / maintain machine performance and facilities condition.,Job Responsibilities/Summary
057d237c5ecd4d52a0505c3aceeac37c,1016,"* Pre-operation machines and facilities checking
  * Basic repair and servicing of machines and facilities
  * Daily, weekly, or monthly reporting
  * Modification of machine when needed.",Job Responsibilities/Summary
057d237c5ecd4d52a0505c3aceeac37c,1206,*,Job Responsibilities/Summary
057d237c5ecd4d52a0505c3aceeac37c,1208,Ad hoc job instructed by direct superior,Job Responsibilities/Summary
bdb9fee1703218b689e519baba8e46ad,0,"Platt College, a premier education group in Southern California, is conducting a search for an Adjunct Criminal Justice Instructor to add to the academic team.",Job Responsibilities/Summary
bdb9fee1703218b689e519baba8e46ad,160,The position would be located at the Riverside California Campus of Platt College.,Other
bdb9fee1703218b689e519baba8e46ad,243,The Criminal Justice (CJ) Instructor is responsible for providing quality instruction to students that meet the program and course objectives.,Job Responsibilities/Summary
bdb9fee1703218b689e519baba8e46ad,386,"The CJ Instructor should maintain an organized, disciplined classroom environment that is conducive to learning and imparts the requirements of the relevant workplace setting to existing students.",Job Responsibilities/Summary
bdb9fee1703218b689e519baba8e46ad,583,"Responsibilities and Duties:
Knowledge of Subject Matter
Maintain knowledge of the subject matter in the field(s) or appointment and create learning experiences to make the subject matter meaningful to students
Prepare students for an entry-level position in their industry of choice
Continuously relate relevancy of all classes within curriculum to current module being taught
Instructional Competency
Provide to students a course syllabus and/or day-by-day schedule on the first day of class that identifies the goals and objectives of the class, the teaching and evaluation methods, and the information and assignments that will be covered in the course
Introduce the plans and objectives for the class each day
Provide diversified learning experiences for all students to accommodate the different learning styles of the students",Job Responsibilities/Summary
bdb9fee1703218b689e519baba8e46ad,1417,"Use appropriate assessment methods such as: Tests, Essays, Multiple Choice, Oral Presentations, Papers, Projects, Practicum
Use effective classroom management skills
Classroom discipline (e.g. noise level, cleanliness)
Emergencies (e.g. natural disaster, accidents)
Communication Skills
Create a comfortable, healthy and positive classroom environment
Use an understanding of individuals and group motivation and behavior to create a learning environment that encourages positive social interaction
engagement in learning and self-motivation (e.g. be aware of adult learning methods)",Job Responsibilities/Summary
bdb9fee1703218b689e519baba8e46ad,2001,"Use effective speaking, explaining and questioning techniques",Job Responsibilities/Summary
bdb9fee1703218b689e519baba8e46ad,2063,"Use effective methods for delivery of instruction:
Lectures, Discussions, Labs, Aids, Handouts, Visuals",Job Responsibilities/Summary
bdb9fee1703218b689e519baba8e46ad,2167,"Be available to students through informal meetings and mid-module conferences
Advise students regarding their progress and achievement in class including a formal mid-module evaluation
Communicate with Administration on the progress of the students (e.g. attendance, grades, behavior)
Administrative Duties
Turn in class syllabi to the Dean no later than the first scheduled day of class
Start and end each class at the assigned time
Record and submit attendance daily – include comments for absent students on the attendance roster
Contact any student who is absent Keep accurate attendance and grade records
Maintain grades for assignments, exams and individual student
Submit final grades within three business days from the last day of class
Report discrepancies between the attendance roster and students attending class immediately to the Registrar
Report any student request for change of status (e.g. LOA, withdrawal, schedule change, etc. ) to the Dean Report the following student issues to the Dean:
Excessive Student Tardiness or Absences
Behavioral Issues
Classroom/Equipment issues
Keep accurate written, chronological records of student advising and behavioral incidents
Maintain budgeted retention levels for your classes and implementation of retention plans
Professionalism
Actively seek out opportunities to grow professionally
Maintain up-to-date industry knowledge Assist in the selection of textbooks as needed",Job Responsibilities/Summary
bdb9fee1703218b689e519baba8e46ad,3600,"Be available to research and write new curriculum as needed
Represent Platt College with professionalism at all times
Maintain and follow college policies and procedures
Attend Faculty Meetings/Training Events as scheduled
Maintain a welcoming classroom atmosphere to prospective students
Ensure excellent service and professionalism to all current students, prospective students and coworkers in all departments at all times.",Job Responsibilities/Summary
bdb9fee1703218b689e519baba8e46ad,4027,"Maintain a professional appearance and maintain a professional classroom and office environment
Knowledge, Skills and Abilities:
Understanding of education environments including needs of adult learners
Ability to provide a positive and effective learning environment
Knowledge and understanding of professional career paths for which students are enrolled
Motivation, dedication and enthusiasm for teaching
Good Organization and Communication Skills
Credentials and Experience:",Job Skills/Requirements
bdb9fee1703218b689e519baba8e46ad,4506,"At least four (4) years of experience in public or private law enforcement (Ideally, a combination of both)
A minimum of an BA/BS related degree from an accredited college in a related field
Special Requirements:
Overtime as requested by supervisor – may include: evenings, weekends and/or holidays
Attendance at Platt College Graduation Ceremony required if a job duty is assigned
For more information on Platt College please visit our website at www.plattcollege.edu",Job Skills/Requirements
f5ee3559d73e46d43aaaa9f13b5731d7,0,Auto sales are up and there may have never been a better time to get into this career.,Job Responsibilities/Summary
f5ee3559d73e46d43aaaa9f13b5731d7,87,"Top Producers make over $100,000 a year.",Benefits
f5ee3559d73e46d43aaaa9f13b5731d7,128,"RESPONSIBILITIES:
- Greets customer on sales floor and takes them through a thorough buying process supported by established selling steps, selling policies and procedures
- Details vehicle features and demonstrates operation of vehicle in showroom and via test drive-",Job Responsibilities/Summary
f5ee3559d73e46d43aaaa9f13b5731d7,397,"Provides new vehicle to customer through established delivery process, ensuring that the customer understands the vehicle's operating features, warranty and paperwork.",Job Responsibilities/Summary
f5ee3559d73e46d43aaaa9f13b5731d7,565,"- Maintains an owner follow-up system that encourages repeat and referral business and contributes to customer satisfaction, loyalty and long term clientele
- Develop a prospecting system, makes follow up calls to those potential customers and sets appointments
QUALIFICATIONS (Education, Experience, Certifications, Licenses):
- Minimum high school diploma or GED equivalent required
- Two to four year college degree preferred
- 2-5 years sales and customer service experience required- Automotive sales background preferred
- Knowledge of new vehicle technologies and mechanical operations-",Job Skills/Requirements
f5ee3559d73e46d43aaaa9f13b5731d7,1159,"Excellent customer service, organizational and negotiation skills- Self-motivated, goal-oriented and enthusiastic presence in a team environment- Strong written and communication skills- Working knowledge of Microsoft Office- Consistent and stable work history
- Valid driver’s license and clean driving record- Professional appearance and work ethic",Job Skills/Requirements
f5ee3559d73e46d43aaaa9f13b5731d7,1510,All potential employees must pass pre-employment testing to include a background check and drug screentowneastford.com,Other
f5ee3559d73e46d43aaaa9f13b5731d7,1629,We are located in Mesquite right across from the mall.,Other
f5ee3559d73e46d43aaaa9f13b5731d7,1684,"BENEFITS:
- Unlimited earning potential-",Benefits
f5ee3559d73e46d43aaaa9f13b5731d7,1725,"Fast paced work environment- Paid training and development- Career growth opportunities with management potential
- Medical and dental coverage available after orientation period- Paid vacation- 401(k)",Benefits
43404beb206e6473152d68866227283e,0,Job Description,Job Responsibilities/Summary
43404beb206e6473152d68866227283e,16,"At JP Morgan Chase, we have an obsession for helping our customers, taking care of our employees, a strong commitment to diversity and inclusion, building relationships, and delivering extraordinary customer service.",About Company
43404beb206e6473152d68866227283e,233,"Using the latest banking solutions combined with cutting edge financial technology you’ll be front and center representing our brand, and providing superior customer service, to offer our customers the best solutions for their financial needs.",Job Responsibilities/Summary
43404beb206e6473152d68866227283e,477,"If you are passionate about people, helping to improve the lives of our customers through financial solutions, education and advice, and want to join an exemplary team, then join us at JP Morgan Chase.",Job Responsibilities/Summary
43404beb206e6473152d68866227283e,679,You have a proven record for delivering outstanding service to clients.,Job Responsibilities/Summary
43404beb206e6473152d68866227283e,751,You’ve successfully collaborated with colleagues and worked as part of a team to achieve business results.,Job Responsibilities/Summary
43404beb206e6473152d68866227283e,858,You have established relationships within a company to deliver for clients.,Job Responsibilities/Summary
43404beb206e6473152d68866227283e,934,Apply these talents as a Private Client Banker and help drive the client banking experience at Chase through our Private Client Services offerings.,Job Responsibilities/Summary
43404beb206e6473152d68866227283e,1082,Job Description:,Job Responsibilities/Summary
43404beb206e6473152d68866227283e,1099,"As a Private Client Banker, you are the main point of contact for a select group of Chase’s affluent clients, as well as other customers in the Branch.",Job Responsibilities/Summary
43404beb206e6473152d68866227283e,1251,"You’ll manage their complete banking relationship across the company, utilizing a proactive and disciplined approach to generate growth in their balances.",Job Responsibilities/Summary
43404beb206e6473152d68866227283e,1406,You’ll help acquire new clients by actively soliciting referrals and developing internal and external sources.,Job Responsibilities/Summary
43404beb206e6473152d68866227283e,1517,"Responsibilities:
You’ll be the clients' personal advocate at Chase, adding value to the relationship by.",Job Responsibilities/Summary
43404beb206e6473152d68866227283e,1623,"Sharing the value of Chase Private Client with clients that may be eligible
Actively managing their banking relationship through an advice-based approach and ensuring each client receives the best products, services for his or her needs
Partnering with Specialists (Private Client Advisors, Mortgage Bankers and Business Relationship Managers), to connect customers to experts who can help them with specialized financial needs",Job Responsibilities/Summary
43404beb206e6473152d68866227283e,2051,"Making lives of clients more convenient by sharing and setting up self-service options to access their accounts 24 hours a day/7 days a week
Adhering to policies, procedures and regulatory banking requirements",Job Responsibilities/Summary
43404beb206e6473152d68866227283e,2262,This position is subject to the Dodd Frank/Truth in Lending Act qualification requirements for Loan Originators.,Other
43404beb206e6473152d68866227283e,2375,"As such, an employment offer for this position is contingent on JPMC's review of your criminal conviction history, credit report, information available through NMLS, and any other information relevant to a determination by JPMC that you demonstrate financial responsibility, good character, and general fitness for the position.",Other
43404beb206e6473152d68866227283e,2704,Note that any felony conviction within the last seven years will disqualify you from consideration for this position.,Other
43404beb206e6473152d68866227283e,2822,Your continued employment in this position would be contingent upon compliance with Truth in Lending Act/Dodd Frank Loan Originator requirements.,Other
43404beb206e6473152d68866227283e,2968,"In addition, this position requires National Mortgage Licensing System and Registry (NMLS) registration under the SAFE Act of 2008.",Other
43404beb206e6473152d68866227283e,3100,"As such, upon active employment with JPMorgan Chase, you will be required to either register on NMLS, or to update your existing registration as necessary to grant access to and reflect your employment with JPMorgan Chase.",Other
43404beb206e6473152d68866227283e,3323,"Your continued employment in this position with JPMorgan Chase is contingent upon compliance with the SAFE Act, including successful registration immediately after your start date, and timely completion of annual renewal and required updates thereafter.",Other
43404beb206e6473152d68866227283e,3577,"Any information obtained during the registration, update, and renewal processes or through NMLS notifications may impact your employment with the firm.",Other
43404beb206e6473152d68866227283e,3729,"Any of the completed information you provide during the Chase on-line application process may be transferred, on your behalf, to NMLS by JPMorgan Chase.",Other
43404beb206e6473152d68866227283e,3882,"Please carefully review the information you provide to Chase for accuracy and consistency and with any current NMLS record, if applicable, before submitting.",Other
43404beb206e6473152d68866227283e,4040,Further information about NMLS and registration requirements of registration can be found at: http://mortgage.nationwidelicensingsystem.org/SAFE/Pages/default.aspx.,Other
43404beb206e6473152d68866227283e,4205,"Demonstrated success using a value-added, relationship-oriented approach to acquire and deepening clients relationships
Experience cultivating relationships with affluent clients is strongly preferred
Minimum of one year Branch Banking Banker, or equivalent experience in financial services, with verifiable success in new client acquisition, cultivating and maintaining customer relationship, and revenue generation
Beginning Oct. 1,2018 if you are not currently registered, the Securities Industry Essential (SIE) exam, FINRA Series 6/7, state registration (including 63 or 66 if required), and Life licenses are required - or must be successfully completed within 120 days of starting the role
Compliance with Dodd Frank/Truth in Lending Act*",Job Skills/Requirements
43404beb206e6473152d68866227283e,4951,"Strong team orientation with a commitment of long-term career with the firm
Excellent communication skills
College degree or military equivalent strongly preferred;",Job Skills/Requirements
43404beb206e6473152d68866227283e,5116,"High school degree, GED or foreign equivalent required
Adherence to policies, procedures, and regulatory banking requirements
Ability to work branch hours, including weekends and some evenings",Job Skills/Requirements
43404beb206e6473152d68866227283e,5309,"To be considered for this role, you may be required to complete a video interview powered by HireVue",Other
43404beb206e6473152d68866227283e,5411,"Req #:
200021805",Other
43404beb206e6473152d68866227283e,5429,"Location:
Saint Louis Park, MN US",Other
43404beb206e6473152d68866227283e,5464,"Job Category:
Branch Banking",Job Responsibilities/Summary
43404beb206e6473152d68866227283e,5494,"Employment Type:
Full Time",Other
43404beb206e6473152d68866227283e,5522,"Potential Referral Amount:
500 US Dollar (USD)",Benefits
0007e2fcb9d59d442de4c2f14536a911,0,"Job Description:
The Leasing Specialist responsible for coordinating all activities related to apartment leasing.",Job Responsibilities/Summary
0007e2fcb9d59d442de4c2f14536a911,114,"Primary duties fall into the following three categories:
Administer a highly effective sales and marketing program in accordance with company policy and standards,
Promote resident retention and providing outstanding customer service in accordance with company policy and standards, and,
Contribute to building a successful operational team in accordance with company policy and standards.",Job Responsibilities/Summary
0007e2fcb9d59d442de4c2f14536a911,504,"Required Experience:
Education High School or GED.",Job Skills/Requirements
0007e2fcb9d59d442de4c2f14536a911,555,Must be willing to work weekends and holidays.,Job Skills/Requirements
0007e2fcb9d59d442de4c2f14536a911,602,"Keyword: Leasing,Apartment,Sales,Marketing,Part Time
From: Blue Ridge Companies",Job Responsibilities/Summary
1fd800c87cc140769b326f1d5546063d,0,**About Emma Sleep Company:**,About Company
1fd800c87cc140769b326f1d5546063d,32,We disrupt sleep by pushing the boundaries of what technology can do for rest.,About Company
1fd800c87cc140769b326f1d5546063d,111,"Our aim is to make a positive impact on people’s lives everywhere by enhancing
their sleep.",About Company
1fd800c87cc140769b326f1d5546063d,203,2020 has been our most successful year yet.,About Company
1fd800c87cc140769b326f1d5546063d,247,"We became the #1 bed-
in-a-box brand globally and shot into the top 3 of Europe’s most successful
mattress companies.",About Company
1fd800c87cc140769b326f1d5546063d,365,"Our revenues increased to € 405 million and our team
members exceeded 500.",About Company
1fd800c87cc140769b326f1d5546063d,440,"We’re proud to represent over 40 nationalities at our
offices in Frankfurt am Main, Manila, Lisbon, and Shanghai.",About Company
1fd800c87cc140769b326f1d5546063d,554,"We’re looking for
high-performing talents to join us on our journey to becoming the world’s #1
sleep company.",About Company
1fd800c87cc140769b326f1d5546063d,664,"If you thrive in a dynamic atmosphere, rise to challenges, and
like to see your fresh ideas realized quickly, we are for you.",About Company
1fd800c87cc140769b326f1d5546063d,790,"Our work
culture is built on strong values that promote community, agility, and
ownership.",About Company
1fd800c87cc140769b326f1d5546063d,881,"Growth and excellence in all areas are important to us, which is
why we offer exciting opportunities, to develop and advance professionally and
personally.",About Company
1fd800c87cc140769b326f1d5546063d,1037,We proudly celebrate diversity.,EOE/Diversity
1fd800c87cc140769b326f1d5546063d,1069,"We are an equal opportunity
employer committed to promoting inclusion in our workplace.",EOE/Diversity
1fd800c87cc140769b326f1d5546063d,1157,"We consider all
qualified applicants for employment without regard to race, ethnic origin,
religion or belief, gender, gender identity or expression, sexual orientation,
national origin, disability, or age.",EOE/Diversity
1fd800c87cc140769b326f1d5546063d,1365,**Sounds interesting?,Other
1fd800c87cc140769b326f1d5546063d,1387,"Then we look forward to receiving your application via
our partner Campusjäger by Workwise.**",Other
1fd800c87cc140769b326f1d5546063d,1482,"You'll be joining a highly ambitious company on a global mission to lead,
disrupt and reinvent the sleep industry.",About Company
1fd800c87cc140769b326f1d5546063d,1597,"Ready to work hard and help us get
there?",Other
1fd800c87cc140769b326f1d5546063d,1639,Directly apply and become part of our exceptional team.,Other
1fd800c87cc140769b326f1d5546063d,1695,"We proudly
celebrates diversity.",EOE/Diversity
1fd800c87cc140769b326f1d5546063d,1728,"We are an equal-opportunity employer committed to
promoting inclusion in our workplace.",EOE/Diversity
1fd800c87cc140769b326f1d5546063d,1816,"We consider all qualified applicants for
employment without regard to race, ethnic origin, religion or belief, gender,
gender identity or expression, sexual orientation, national origin, disability
or age.",EOE/Diversity
1fd800c87cc140769b326f1d5546063d,2029,**What you'll do:**,Job Responsibilities/Summary
1fd800c87cc140769b326f1d5546063d,2057,"* You will work closely (and sometimes even manage) with our 3PL warehouses
  *",Job Responsibilities/Summary
1fd800c87cc140769b326f1d5546063d,2137,"You will create & maintain KPI's, dashboard, monitor our performance and animate all stakeholder to improve the future result
  *",Job Responsibilities/Summary
1fd800c87cc140769b326f1d5546063d,2267,"You will help to manage our DACH orders from different shipping location so “backlog” won't become “overdue”
  *",Job Responsibilities/Summary
1fd800c87cc140769b326f1d5546063d,2380,"You will give visibility to our Customer Satisfaction Team on the future problem we may have to proactively inform our customer so our NPS can keep growing
  *",Job Responsibilities/Summary
1fd800c87cc140769b326f1d5546063d,2540,"You will monitor at our logistic flow (forecast, production, inbound delivery & outbound delivery) to avoid any bottleneck in our network
  *",Job Responsibilities/Summary
1fd800c87cc140769b326f1d5546063d,2682,"All our teams such as production, procurement, CS or logistic will be treated as “customer”.",Job Responsibilities/Summary
1fd800c87cc140769b326f1d5546063d,2775,"You will work with them to support, decide or implement strategical decisions
  *",Job Responsibilities/Summary
1fd800c87cc140769b326f1d5546063d,2857,"You will push our partners to our speed
  *",Job Responsibilities/Summary
1fd800c87cc140769b326f1d5546063d,2901,"You will come up with crazy out-of-the-box ideas and implement the most impactful ones
  *",Job Responsibilities/Summary
1fd800c87cc140769b326f1d5546063d,2992,You will participate in some of our projects which aren't necessary yet defined,Job Responsibilities/Summary
1fd800c87cc140769b326f1d5546063d,3079,**Who we're looking for:**,Job Skills/Requirements
1fd800c87cc140769b326f1d5546063d,3114,* You are graduated in whatever you enjoyed.,Job Skills/Requirements
1fd800c87cc140769b326f1d5546063d,3159,"The topic isn't important, the intention is
  *",Job Skills/Requirements
1fd800c87cc140769b326f1d5546063d,3207,"You ideally have a first experience in e-commerce or start up
  *",Job Skills/Requirements
1fd800c87cc140769b326f1d5546063d,3273,"You are at ease with data, excellent with excel
  *",Job Skills/Requirements
1fd800c87cc140769b326f1d5546063d,3325,"You are motivated and not afraid to get things done
  *",Job Skills/Requirements
1fd800c87cc140769b326f1d5546063d,3381,"You can communicate in English (German is a big plus)
  *",Job Skills/Requirements
1fd800c87cc140769b326f1d5546063d,3439,"You like to give your opinion, learn, fail, succeed, and share all of this with your team
  *",Job Skills/Requirements
1fd800c87cc140769b326f1d5546063d,3533,You enjoy life and people seek working with you,Job Skills/Requirements
1fd800c87cc140769b326f1d5546063d,3588,**What we offer:**,Benefits
1fd800c87cc140769b326f1d5546063d,3615,* A combination of personal and company growth to accelerate your career and help you reach your goals.,Benefits
1fd800c87cc140769b326f1d5546063d,3721,*,Benefits
